Target protein id,ACC,Sn,Sp,Precision,F1-score,AUC,MCC,Positive MSE,Positive R,Positive R P value,Positive sample count,target_protein_id,target_chembl_id,uniprot_id,target_pref_name,organism,target_class_l1,target_class_l2
tp0231,0.995,1.0,0.99,0.9900990099009901,0.9950248756218906,1.0,0.9900495037128093,0.5606409224173909,0.7688361470892352,9.664942156726524e-21,100,tp0231,CHEMBL4315,P47900,Purinergic receptor P2Y1,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0614,0.985,0.97,1.0,1.0,0.9847715736040609,0.9988999999999999,0.9704367948586523,0.6560090062807639,0.7687271388876871,9.862341088663267e-21,100,tp0614,CHEMBL2821,P00748,Coagulation factor XII,Homo sapiens,Enzyme,Protease
tp0426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5221657944659763,0.768654385302089,9.99626469840536e-21,100,tp0426,CHEMBL1792,P35346,Somatostatin receptor 5,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0435,0.97,0.96,0.98,0.9795918367346939,0.9696969696969697,0.9977999999999999,0.9401880564188067,0.48046431871325956,0.7681192489270926,1.1037188972109668e-20,100,tp0435,CHEMBL1985,P47871,Glucagon receptor,Homo sapiens,Membrane receptor,Family B G protein-coupled receptor
tp0463,0.995,0.99,1.0,1.0,0.9949748743718593,0.9998,0.9900495037128093,0.49334102922725853,0.7671564044316415,1.3181780013795367e-20,100,tp0463,CHEMBL2274,Q9H228,Sphingosine 1-phosphate receptor Edg-8,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0744,0.99,0.99,0.99,0.99,0.99,0.9989,0.98,0.5310105815602515,0.7670551686665783,1.3429524972301505e-20,100,tp0744,CHEMBL3070,P05362,Intercellular adhesion molecule-1,Homo sapiens,Adhesion,
tp0227,0.975,0.99,0.96,0.9611650485436893,0.9753694581280788,0.9991,0.9504277887790924,0.7154561496911827,0.7667083030763969,1.4313206094266798e-20,100,tp0227,CHEMBL1907594;CHEMBL3068,P32297;P32297,Neuronal acetylcholine receptor; alpha3/beta4;Neuronal acetylcholine receptor subunit alpha-3,Homo sapiens;Homo sapiens,Ion channel;Ion channel,Ligand-gated ion channel;Ligand-gated ion channel
tp0284,0.975,0.96,0.99,0.9896907216494846,0.9746192893401016,0.9989,0.9504277887790924,1.0543213341818503,0.7663069392699857,1.540642820095487e-20,100,tp0284,CHEMBL4040;CHEMBL1907606,P28482;P28482,MAP kinase ERK2;Mitogen-activated protein kinase; ERK1/ERK2,Homo sapiens;Homo sapiens,Enzyme;Enzyme,Kinase;Kinase
tp0302,0.985,0.97,1.0,1.0,0.9847715736040609,0.9972,0.9704367948586523,0.7340896550891293,0.7658069688667097,1.6882275288687183e-20,100,tp0302,CHEMBL4282;CHEMBL2111353,P31749;P31749,Serine/threonine-protein kinase AKT;Serine/threonine-protein kinase AKT,Homo sapiens;Homo sapiens,Enzyme;Enzyme,Kinase;Kinase
tp0470,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0166621536649119,0.764961562836339,1.969632996920271e-20,100,tp0470,CHEMBL4607,P50052,Angiotensin II type 2 (AT-2) receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0713,0.99,0.99,0.99,0.99,0.99,0.9994999999999999,0.98,0.5960557035210087,0.7649592324171783,1.970468460828221e-20,100,tp0713,CHEMBL2063,Q16739,Ceramide glucosyltransferase,Homo sapiens,Enzyme,Transferase
tp0042,0.98,0.98,0.98,0.98,0.98,0.9981,0.96,0.6681461029599066,0.764286911602654,2.2264628775710683e-20,100,tp0042,CHEMBL247,Q72547,Human immunodeficiency virus type 1 reverse transcriptase,Human immunodeficiency virus 1,Enzyme,Hydrolase
tp0482,0.985,0.97,1.0,1.0,0.9847715736040609,0.9993,0.9704367948586523,0.8381301733449643,0.7642450108490569,2.2434458193025293e-20,100,tp0482,CHEMBL3338,P37268,Squalene synthetase,Homo sapiens,Enzyme,Transferase
tp0588,0.94,0.88,1.0,1.0,0.9361702127659575,0.9774,0.8864052604279183,0.8030060312683535,0.7642154643650794,2.2554970980151845e-20,100,tp0588,CHEMBL1997,Q99808,Equilibrative nucleoside transporter 1,Homo sapiens,Transporter,Electrochemical transporter
tp0106,0.995,0.99,1.0,1.0,0.9949748743718593,1.0,0.9900495037128093,0.4434065952838018,0.7630600496060012,2.77946947373735e-20,100,tp0106,CHEMBL2736,Q14833,Metabotropic glutamate receptor 4,Homo sapiens,Membrane receptor,Family C G protein-coupled receptor
tp0048,0.99,1.0,0.98,0.9803921568627451,0.9900990099009901,0.9995999999999999,0.9801960588196069,0.8165369230293426,0.7625295364255082,3.058043145188807e-20,100,tp0048,CHEMBL1881,P43116,Prostanoid EP2 receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7334098812738818,0.7614175690104593,3.732849557273741e-20,100,tp0627,CHEMBL5141,O43174,Cytochrome P450 26A1,Homo sapiens,Enzyme,Cytochrome P450
tp0167,0.97,0.96,0.98,0.9795918367346939,0.9696969696969697,0.9939,0.9401880564188067,1.0818566149656936,0.7612993342114232,3.812594041647639e-20,100,tp0167,CHEMBL248,P08246,Leukocyte elastase,Homo sapiens,Enzyme,Protease
tp0010,0.995,0.99,1.0,1.0,0.9949748743718593,1.0,0.9900495037128093,0.6774397440380622,0.7612417929147685,3.852000282254646e-20,100,tp0010,CHEMBL2034,P04150,Glucocorticoid receptor,Homo sapiens,Transcription factor,Nuclear receptor
tp0104,0.93,0.89,0.97,0.967391304347826,0.9270833333333334,0.9812000000000001,0.8627652804480125,0.5058983984974327,0.7612157572201378,3.8699603191245646e-20,100,tp0104,CHEMBL1850,P21918,Dopamine D5 receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0755,0.9,0.88,0.92,0.9166666666666666,0.8979591836734694,0.9728,0.8006407690254356,0.5366849093827049,0.7604670687544313,4.422726511956359e-20,100,tp0755,CHEMBL2023,P21964,Catechol O-methyltransferase,Homo sapiens,Enzyme,Transferase
tp0135,0.985,1.0,0.97,0.970873786407767,0.9852216748768473,1.0,0.9704367948586523,0.5684291789256539,0.7602665032008075,4.5833952250685255e-20,100,tp0135,CHEMBL1900,P15121,Aldose reductase,Homo sapiens,Enzyme,Oxidoreductase
tp0038,0.98,0.97,0.99,0.9897959183673469,0.9797979797979798,0.9931,0.9601920576192068,0.5737114530160345,0.7600180076720574,4.790346898393569e-20,100,tp0038,CHEMBL223,P25100,Alpha-1d adrenergic receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0389,0.985,0.97,1.0,1.0,0.9847715736040609,0.9948,0.9704367948586523,0.6716078458252,0.7598971810100856,4.894229787999085e-20,100,tp0389,CHEMBL1865,Q9UBN7,Histone deacetylase 6,Homo sapiens,Epigenetic regulator,Eraser
tp0778,0.985,0.98,0.99,0.98989898989899,0.9849246231155779,0.9982,0.9700485036378032,0.6313870331972601,0.7594468388419078,5.3010717342392475e-20,100,tp0778,CHEMBL2434,P25025,Interleukin-8 receptor B,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0039,0.94,0.89,0.99,0.9888888888888889,0.9368421052631579,0.9878,0.8844332774281066,0.9081724835187859,0.7593001146699415,5.440590257627281e-20,100,tp0039,CHEMBL229,P35348,Alpha-1a adrenergic receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0383,0.995,0.99,1.0,1.0,0.9949748743718593,0.9995999999999999,0.9900495037128093,0.6905257684004511,0.7586826493380119,6.067893333026925e-20,100,tp0383,CHEMBL2888,Q14832,Metabotropic glutamate receptor 3,Homo sapiens,Membrane receptor,Family C G protein-coupled receptor
tp0425,0.98,0.99,0.97,0.9705882352941176,0.9801980198019802,0.9993,0.9601920576192068,0.3840576842655542,0.7583985101989164,6.379676259578069e-20,100,tp0425,CHEMBL3572,P11597,Cholesteryl ester transfer protein,Homo sapiens,Ion channel,Other ion channel
tp0036,0.965,0.95,0.98,0.979381443298969,0.9644670050761421,0.9949000000000001,0.9304187826995326,0.4885174230850651,0.7583816133695309,6.398699798030718e-20,100,tp0036,CHEMBL1835,P24557,Thromboxane-A synthase,Homo sapiens,Enzyme,Cytochrome P450
tp0478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3521625204642075,0.7582654797813527,6.530951210533776e-20,100,tp0478,CHEMBL1878,P41180,Calcium sensing receptor,Homo sapiens,Membrane receptor,Family C G protein-coupled receptor
tp0289,0.99,0.98,1.0,1.0,0.98989898989899,1.0,0.9801960588196069,0.40170204113263597,0.7575034464770284,7.467091258654263e-20,100,tp0289,CHEMBL5804,Q9NR96,Toll-like receptor 9,Homo sapiens,Membrane receptor,Toll-like and Il-1 receptors
tp0527,0.995,1.0,0.99,0.9900990099009901,0.9950248756218906,1.0,0.9900495037128093,0.584198790370722,0.7567644035699986,8.498986992378368e-20,100,tp0527,CHEMBL1870,P28702,Retinoid X receptor beta,Homo sapiens,Transcription factor,Nuclear receptor
tp0121,0.995,0.99,1.0,1.0,0.9949748743718593,1.0,0.9900495037128093,1.0646028479109253,0.7567583113716981,8.508044227473031e-20,100,tp0121,CHEMBL1826,P0AES6,DNA gyrase subunit B,Escherichia coli,Enzyme,Isomerase
tp0061,0.99,0.99,0.99,0.99,0.99,0.9999,0.98,0.5049867907404847,0.7567215297650222,8.562926957980399e-20,100,tp0061,CHEMBL261,P00915,Carbonic anhydrase I,Homo sapiens,Enzyme,Lyase
tp0119,0.955,0.98,0.93,0.9333333333333333,0.9560975609756097,0.9979,0.9111396372656011,0.5176411030299612,0.7542307291230644,1.3200268041262122e-19,100,tp0119,CHEMBL3038482;CHEMBL2424506,P20831;P20831,DNA gyrase;DNA gyrase subunit A,Staphylococcus aureus;Staphylococcus aureus,Enzyme;Enzyme,Isomerase;Isomerase
tp0189,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8174796320661586,0.7539382085645387,1.3883855550528293e-19,100,tp0189,CHEMBL2189110,Q15910,Histone-lysine N-methyltransferase EZH2,Homo sapiens,Epigenetic regulator,Writer
tp0045,0.95,0.91,0.99,0.9891304347826086,0.9479166666666666,0.9737999999999998,0.9028938981432689,0.89929400644972,0.7534107344102544,1.5204503115831099e-19,100,tp0045,CHEMBL4822,P56817,Beta-secretase 1,Homo sapiens,Enzyme,Protease
tp0169,0.98,1.0,0.96,0.9615384615384616,0.9803921568627451,0.9997,0.9607689228305227,0.7103527658889699,0.7531050590737219,1.6024905052491052e-19,100,tp0169,CHEMBL3559,P08842,Steryl-sulfatase,Homo sapiens,Enzyme,Hydrolase
tp0791,0.97,0.98,0.96,0.9607843137254902,0.9702970297029703,0.9977,0.9401880564188067,0.8998754107162911,0.7522719638962777,1.8485455334207062e-19,100,tp0791,CHEMBL2016,P00740,Coagulation factor IX,Homo sapiens,Enzyme,Protease
tp0890,0.9565217391304348,1.0,0.92,0.9130434782608695,0.9545454545454546,1.0,0.916515138991168,2.8981374420265773,0.7513357424610982,8.640677583208176e-05,21,tp0890,CHEMBL2045,P04746,Pancreatic alpha-amylase,Homo sapiens,Enzyme,Hydrolase
tp0466,0.995,0.99,1.0,1.0,0.9949748743718593,0.9998,0.9900495037128093,0.5292058474814695,0.7510774859748928,2.266456515709526e-19,100,tp0466,CHEMBL1949,P62937,Cyclophilin A,Homo sapiens,Enzyme,Isomerase
tp0002,0.995,0.99,1.0,1.0,0.9949748743718593,0.9992000000000001,0.9900495037128093,0.3505250609978109,0.7489251666761194,3.262792829379624e-19,100,tp0002,CHEMBL1800,P34998,Corticotropin releasing factor receptor 1,Homo sapiens,Membrane receptor,Family B G protein-coupled receptor
tp0162,0.995,0.99,1.0,1.0,0.9949748743718593,0.9998,0.9900495037128093,0.8385949818351804,0.7481306008760791,3.7290939512608015e-19,100,tp0162,CHEMBL1966,Q02127,Dihydroorotate dehydrogenase,Homo sapiens,Enzyme,Oxidoreductase
tp0548,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6778794305296841,0.7478769294393768,3.891161025031025e-19,100,tp0548,CHEMBL5491,P30291,Serine/threonine-protein kinase WEE1,Homo sapiens,Enzyme,Kinase
tp0500,0.935,0.99,0.88,0.8918918918918919,0.9383886255924171,0.9952000000000001,0.875311753061199,0.5011517226226477,0.7477013374839161,4.0073326345495335e-19,100,tp0500,CHEMBL3023,Q9NRA0,Sphingosine kinase 2,Homo sapiens,Enzyme,
tp0660,0.985,0.97,1.0,1.0,0.9847715736040609,0.9927999999999999,0.9704367948586523,0.8673864431570437,0.7474578108672034,4.1740454866776764e-19,100,tp0660,CHEMBL3922,P50579,Methionine aminopeptidase 2,Homo sapiens,Enzyme,Protease
tp0919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8385388094122551,0.7472490644158,4.32229860871035e-19,100,tp0919,CHEMBL2364165,Q89535,Fusion glycoprotein F0,Human respiratory syncytial virus,Surface antigen,
tp0062,0.99,0.99,0.99,0.99,0.99,0.9992000000000001,0.98,0.7374899837856204,0.7469218023450612,4.565079107231259e-19,100,tp0062,CHEMBL3242,O43570,Carbonic anhydrase XII,Homo sapiens,Enzyme,Lyase
tp0044,0.99,0.98,1.0,1.0,0.98989898989899,1.0,0.9801960588196069,0.8058273211252792,0.7466969216571935,4.739537602843674e-19,100,tp0044,CHEMBL286,P00797,Renin,Homo sapiens,Enzyme,Protease
tp0280,0.99,0.98,1.0,1.0,0.98989898989899,0.9995999999999999,0.9801960588196069,0.7039660876600631,0.7466859308718048,4.748228122708221e-19,100,tp0280,CHEMBL262;CHEMBL2095188,P49841;P49841,Glycogen synthase kinase-3 beta;Glycogen synthase kinase-3,Homo sapiens;Homo sapiens,Enzyme;Enzyme,Kinase;Kinase
tp0624,0.98,0.96,1.0,1.0,0.9795918367346939,0.9999,0.9607689228305227,0.8374990008117273,0.7466283575377787,4.7940055939590855e-19,100,tp0624,CHEMBL3468,P55210,Caspase-7,Homo sapiens,Enzyme,Protease
tp0079,0.925,0.87,0.98,0.9775280898876404,0.9206349206349206,0.9849,0.8551896437954244,0.4928344895510988,0.7460862543355077,5.246615957828499e-19,100,tp0079,CHEMBL238,Q01959,Dopamine transporter,Homo sapiens,Transporter,Electrochemical transporter
tp0518,0.99,0.98,1.0,1.0,0.98989898989899,0.9998,0.9801960588196069,0.5316829962906341,0.744899899312692,6.386741023018331e-19,100,tp0518,CHEMBL1917,P30872,Somatostatin receptor 1,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0850,0.995,1.0,0.99,0.9900990099009901,0.9950248756218906,1.0,0.9900495037128093,0.5606192995759661,0.7448619139683031,6.426964730969231e-19,100,tp0850,CHEMBL1615381,O00255,Menin,Homo sapiens,Unclassified protein,
tp0209,0.985,0.98,0.99,0.98989898989899,0.9849246231155779,0.9995999999999999,0.9700485036378032,0.7702517040994715,0.7444337849486876,6.897696120186783e-19,100,tp0209,CHEMBL2147,P11309,Serine/threonine-protein kinase PIM1,Homo sapiens,Enzyme,Kinase
tp0529,0.995,0.99,1.0,1.0,0.9949748743718593,0.9996999999999999,0.9900495037128093,0.9550972877373216,0.7439506338354996,7.469204464798131e-19,100,tp0529,CHEMBL1945,P48039,Melatonin receptor 1A,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0620,0.915,0.96,0.87,0.8807339449541285,0.9186602870813397,0.9845999999999999,0.8333820599391434,0.42198624542389074,0.7437015132375325,7.781604536086515e-19,100,tp0620,CHEMBL1250375,Q9NPH5,NADPH oxidase 4,Homo sapiens,Enzyme,Oxidoreductase
tp0405,0.98,0.96,1.0,1.0,0.9795918367346939,0.9985999999999999,0.9607689228305227,0.5628008682704853,0.7431311712627083,8.54538933412524e-19,100,tp0405,CHEMBL2563,Q9UQL6,Histone deacetylase 5,Homo sapiens,Epigenetic regulator,Eraser
tp0350,0.975,0.96,0.99,0.9896907216494846,0.9746192893401016,0.9901000000000001,0.9504277887790924,0.7377916276395962,0.7427241679232266,9.134480453607448e-19,100,tp0350,CHEMBL268,P43235,Cathepsin K,Homo sapiens,Enzyme,Protease
tp0913,0.99,1.0,0.98,0.9803921568627451,0.9900990099009901,0.9994999999999999,0.9801960588196069,0.43076072222803546,0.7419005693201879,1.044970957188412e-18,100,tp0913,CHEMBL5493,O15552,Free fatty acid receptor 2,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0746,0.855,0.82,0.89,0.8817204301075269,0.8497409326424871,0.8955,0.7117459188782859,1.0544326425329855,0.7415523196909443,1.105961687710632e-18,100,tp0746,CHEMBL2929,Q8NBP7,Subtilisin/kexin type 9,Homo sapiens,Enzyme,Protease
tp0275,0.99,0.98,1.0,1.0,0.98989898989899,1.0,0.9801960588196069,0.8030519553899964,0.7414258203325577,1.1289615059023673e-18,100,tp0275,CHEMBL4142;CHEMBL2095217,P21802;P21802,Fibroblast growth factor receptor 2;Fibroblast growth factor receptor,Homo sapiens;Homo sapiens,Enzyme;Enzyme,Kinase;Kinase
tp0864,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8886299590446286,0.7411914243044908,1.1728135011714586e-18,100,tp0864,CHEMBL2778,Q12908,Ileal bile acid transporter,Homo sapiens,Transporter,Electrochemical transporter
tp0113,0.97,0.96,0.98,0.9795918367346939,0.9696969696969697,0.9957,0.9401880564188067,0.4842712012530441,0.739532562843468,1.5340797754838771e-18,100,tp0113,CHEMBL3974,P25116,Proteinase-activated receptor 1,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6678159692032508,0.7391442144290994,1.6331326888294775e-18,100,tp0551,CHEMBL5407;CHEMBL3559682,Q86V86;Q86V86,Serine/threonine-protein kinase PIM3;Serine/threonine-protein kinase PIM,Homo sapiens;Homo sapiens,Enzyme;Enzyme,Kinase;Kinase
tp0300,0.97,0.98,0.96,0.9607843137254902,0.9702970297029703,0.992,0.9401880564188067,0.388296739795561,0.7384770595866127,1.817989587688476e-18,100,tp0300,CHEMBL2285,Q9UNA0,ADAMTS5,Homo sapiens,Enzyme,Protease
tp0233,0.99,0.98,1.0,1.0,0.98989898989899,0.9998,0.9801960588196069,0.8904084777812655,0.7379341317829784,1.9832865995761677e-18,100,tp0233,CHEMBL4018,P49146,Neuropeptide Y receptor type 2,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0345,0.99,0.98,1.0,1.0,0.98989898989899,0.9977,0.9801960588196069,0.6405027833206783,0.7374171329887359,2.1542096451438758e-18,100,tp0345,CHEMBL1952,P04818,Thymidylate synthase,Homo sapiens,Enzyme,Transferase
tp0123,0.995,0.99,1.0,1.0,0.9949748743718593,1.0,0.9900495037128093,0.6918588685418885,0.7358594659987708,2.7602666730967556e-18,100,tp0123,CHEMBL299,P17252,Protein kinase C alpha,Homo sapiens,Enzyme,Kinase
tp0029,0.99,0.98,1.0,1.0,0.98989898989899,0.9992,0.9801960588196069,0.47591105109550097,0.7358379344688457,2.769707762168745e-18,100,tp0029,CHEMBL217,P14416,Dopamine D2 receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0325,0.895,0.84,0.95,0.9438202247191011,0.8888888888888888,0.9326000000000001,0.7948233159981003,0.586933849637792,0.735628897867834,2.863011482119351e-18,100,tp0325,CHEMBL241,Q14432,Phosphodiesterase 3A,Homo sapiens,Enzyme,Phosphodiesterase
tp0390,0.97,0.94,1.0,1.0,0.9690721649484536,0.9958,0.9416965821485117,0.7733865908084807,0.7354393896489494,2.9502325275011343e-18,100,tp0390,CHEMBL301,P24941,Cyclin-dependent kinase 2,Homo sapiens,Enzyme,Kinase
tp0312,0.995,0.99,1.0,1.0,0.9949748743718593,1.0,0.9900495037128093,0.5124266889806944,0.7350961703264131,3.1148153123502236e-18,100,tp0312,CHEMBL3785,Q8TDS4,Hydroxycarboxylic acid receptor 2,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0194,0.945,0.89,1.0,1.0,0.9417989417989417,0.9981,0.8954338623269738,0.5314691084334209,0.7346846861344931,3.323911619956174e-18,100,tp0194,CHEMBL3474,P14555,Phospholipase A2 group IIA,Homo sapiens,Enzyme,Hydrolase
tp0732,0.975,0.97,0.98,0.9797979797979798,0.9748743718592965,0.9994,0.9500475035627969,0.4965613220124955,0.7343712716425796,3.492259598067048e-18,100,tp0732,CHEMBL4550,P20292,5-lipoxygenase activating protein,Homo sapiens,Other cytosolic protein,
tp0651,0.99,1.0,0.98,0.9803921568627451,0.9900990099009901,1.0,0.9801960588196069,0.44900013913009096,0.7343201402494401,3.520498928071672e-18,100,tp0651,CHEMBL3117,P35790,Choline kinase alpha,Homo sapiens,Enzyme,Transferase
tp0136,0.99,0.98,1.0,1.0,0.98989898989899,1.0,0.9801960588196069,0.6121465266262356,0.7339364943041042,3.7395751806761384e-18,100,tp0136,CHEMBL4073,P09237,Matrix metalloproteinase 7,Homo sapiens,Enzyme,Protease
tp0944,0.44329896907216493,0.5531914893617021,0.34,0.4406779661016949,0.49056603773584906,0.5068085106382979,-0.10935080543198115,0.7589360185742411,0.733412192214122,4.535781412937292e-09,47,tp0944,CHEMBL5731,P00751,Complement factor B,Homo sapiens,Enzyme,Protease
tp0124,0.985,0.99,0.98,0.9801980198019802,0.9850746268656716,0.9978,0.9700485036378032,0.6029240758767914,0.7330833952960187,4.2752411036461334e-18,100,tp0124,CHEMBL2996,Q05655,Protein kinase C delta,Homo sapiens,Enzyme,Kinase
tp0210,0.985,0.98,0.99,0.98989898989899,0.9849246231155779,0.999,0.9700485036378032,0.4762342774954049,0.7314367946610371,5.5277598142018e-18,100,tp0210,CHEMBL3471,Q7ZJM1,Human immunodeficiency virus type 1 integrase,Human immunodeficiency virus 1,Enzyme,Hydrolase
tp0777,0.95,0.91,0.99,0.9891304347826086,0.9479166666666666,0.9801,0.9028938981432689,0.8578484858665173,0.7299776827849204,6.930243924686196e-18,100,tp0777,CHEMBL3632452,Q9UDY8,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,Homo sapiens,Enzyme,Hydrolase
tp0096,0.965,0.93,1.0,1.0,0.9637305699481865,0.9981,0.932286907826487,0.6388624315342418,0.7295707128151523,7.37945650172207e-18,100,tp0096,CHEMBL253,P34972,Cannabinoid CB2 receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0140,0.97,0.94,1.0,1.0,0.9690721649484536,0.998,0.9416965821485117,0.9282520700404906,0.7285409898631847,8.646067461279789e-18,100,tp0140,CHEMBL3920;CHEMBL2093867,Q04759;Q04759,Protein kinase C theta;Protein kinase C (PKC),Homo sapiens;Homo sapiens,Enzyme;Enzyme,Kinase;Kinase
tp0392,0.99,0.98,1.0,1.0,0.98989898989899,0.9998,0.9801960588196069,0.6466770302688571,0.7284906698333528,8.713093722477104e-18,100,tp0392,CHEMBL1937,Q92769,Histone deacetylase 2,Homo sapiens,Epigenetic regulator,Eraser
tp0866,0.5,0.4,0.6,0.5,0.4444444444444444,0.6,0.0,0.2119277834344638,0.7284250654141433,0.16279219039995763,5,tp0866,CHEMBL5479,P14210,Hepatocyte growth factor,Homo sapiens,Unclassified protein,
tp0283,0.98,0.96,1.0,1.0,0.9795918367346939,0.9984000000000001,0.9607689228305227,0.6391075603684946,0.7282236091311376,9.077351274462714e-18,100,tp0283,CHEMBL3717,P08581,Hepatocyte growth factor receptor,Homo sapiens,Enzyme,Kinase
tp0611,0.955,0.95,0.96,0.9595959595959596,0.9547738693467337,0.9942,0.9100455034127843,0.6991771571156946,0.7281320607093085,9.205589544277174e-18,100,tp0611,CHEMBL2094138;CHEMBL2743,P22612;P22612,"cAMP-dependent protein kinase (PKA);cAMP-dependent protein kinase, gamma catalytic subunit",Homo sapiens;Homo sapiens,Enzyme;Enzyme,Kinase;Kinase
tp0130,0.995,0.99,1.0,1.0,0.9949748743718593,0.999,0.9900495037128093,0.6032595332510658,0.7280736037645088,9.288392801373333e-18,100,tp0130,CHEMBL3267,P48736,PI3-kinase p110-gamma subunit,Homo sapiens,Enzyme,Transferase
tp0881,0.5625,0.6875,0.4375,0.55,0.6111111111111112,0.5625,0.12909944487358055,0.33843598176321016,0.7278177875187677,2.35369915933171e-06,32,tp0881,CHEMBL5989,O15392,Baculoviral IAP repeat-containing protein 5,Homo sapiens,Unclassified protein,
tp0687,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3904131035228162,0.7270279478854651,1.0897716951942612e-17,100,tp0687,CHEMBL2569,P55157,Microsomal triglyceride transfer protein large subunit,Homo sapiens,Other cytosolic protein,
tp0239,0.995,0.99,1.0,1.0,0.9949748743718593,1.0,0.9900495037128093,0.7977619393121103,0.7262577447564261,1.2253093101897114e-17,100,tp0239,CHEMBL3759,Q9H3N8,Histamine H4 receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0738,0.99,0.98,1.0,1.0,0.98989898989899,1.0,0.9801960588196069,1.0149146707083434,0.7259139460787712,1.2909667725225456e-17,100,tp0738,CHEMBL2000,P03952,Plasma kallikrein,Homo sapiens,Enzyme,Protease
tp0459,0.985,0.99,0.98,0.9801980198019802,0.9850746268656716,0.9991,0.9700485036378032,0.7796255011110652,0.7254503234172478,1.384940521831299e-17,100,tp0459,CHEMBL4333,P21453,Sphingosine 1-phosphate receptor Edg-1,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0381,0.965,0.94,0.99,0.9894736842105263,0.9641025641025641,0.9956,0.9311646842384714,0.4754896262262214,0.7243076401099305,1.6458073811088753e-17,100,tp0381,CHEMBL4805,Q99572,P2X purinoceptor 7,Homo sapiens,Ion channel,Ligand-gated ion channel
tp0382,0.98,0.97,0.99,0.9897959183673469,0.9797979797979798,0.9992,0.9601920576192068,0.9556281083145141,0.7242801743771985,1.6526308347149628e-17,100,tp0382,CHEMBL1836,P35408,Prostanoid EP4 receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0273,0.98,0.96,1.0,1.0,0.9795918367346939,0.9994999999999999,0.9607689228305227,0.9739068333269765,0.7237145394498743,1.7994197908580423e-17,100,tp0273,CHEMBL5251,Q06187,Tyrosine-protein kinase BTK,Homo sapiens,Enzyme,Kinase
tp0358,0.98,0.96,1.0,1.0,0.9795918367346939,0.9995999999999999,0.9607689228305227,0.5947587162256818,0.7234122182862073,1.8829885374072364e-17,100,tp0358,CHEMBL2413,P32246,C-C chemokine receptor type 1,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0646,0.995,0.99,1.0,1.0,0.9949748743718593,1.0,0.9900495037128093,0.9863524218715866,0.7232937914189944,1.9167413864397307e-17,100,tp0646,CHEMBL3307224,Q5L478,Nonstructural protein 5A,Hepatitis C virus,Unclassified protein,
tp0004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8609663508167454,0.7216362805178349,2.4554890916181583e-17,100,tp0004,CHEMBL1983,P28221,Serotonin 1d (5-HT1d) receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0190,0.97,0.98,0.96,0.9607843137254902,0.9702970297029703,0.9976999999999999,0.9401880564188067,0.5821428957184488,0.7215169518381286,2.499497359542818e-17,100,tp0190,CHEMBL3038498;CHEMBL2069156,Q14145;Q14145,Keap1/Nrf2;Kelch-like ECH-associated protein 1,Homo sapiens;Homo sapiens,Transcription factor;Unclassified protein,
tp0323,0.99,1.0,0.98,0.9803921568627451,0.9900990099009901,0.9989,0.9801960588196069,0.8263435473739241,0.7208119621116241,2.775551025237135e-17,100,tp0323,CHEMBL4630,O14757,Serine/threonine-protein kinase Chk1,Homo sapiens,Enzyme,Kinase
